poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
79446,1710,Grassroots Targeting,"","",Grassroots Targeting,701,Grassroots Targeting,,,New Jersey,7/13/22,7/19/22,29750,Claire Gustafson,REP,158666,625,lv,,lv,,7/25/22 20:12,"",https://newjerseyglobe.com/congress/gop-internal-poll-has-norcross-lead-by-5-points-in-nj-1/,"",true,REP,9239,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Norcross,29146,Donald W. Norcross,49.0
79446,1710,Grassroots Targeting,"","",Grassroots Targeting,701,Grassroots Targeting,,,New Jersey,7/13/22,7/19/22,29750,Claire Gustafson,REP,158666,625,lv,,lv,,7/25/22 20:12,"",https://newjerseyglobe.com/congress/gop-internal-poll-has-norcross-lead-by-5-points-in-nj-1/,"",true,REP,9239,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Gustafson,29750,Claire Gustafson,44.0
79605,1237,David Binder Research,451,DCCC,David Binder Research,578,David Binder Research,B/C,,California,7/13/22,7/15/22,29409,Rudy Salas,DEM,159199,600,lv,,lv,,8/3/22 09:39,"",https://twitter.com/Politics_Polls/status/1554695576679321600,"",true,DEM,9033,2022,U.S. House,22,District 22,11/8/22,general,false,false,DEM,Salas,29409,Rudy Salas,43.0
79605,1237,David Binder Research,451,DCCC,David Binder Research,578,David Binder Research,B/C,,California,7/13/22,7/15/22,29409,Rudy Salas,DEM,159199,600,lv,,lv,,8/3/22 09:39,"",https://twitter.com/Politics_Polls/status/1554695576679321600,"",true,DEM,9033,2022,U.S. House,22,District 22,11/8/22,general,false,false,REP,Valadao,28952,David G. Valadao,35.0
79430,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,IVR/Text,New York,7/11/22,7/12/22,29787,George A.D. Santos,REP,158309,714,lv,,lv,,7/22/22 08:40,"",https://www.washingtonexaminer.com/news/campaigns/democrat-controlled-ny-district-could-flip-first-time,"",true,REP,9256,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Lafazan,30298,Joshua Alexander Lafazan,33.0
79430,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,IVR/Text,New York,7/11/22,7/12/22,29787,George A.D. Santos,REP,158309,714,lv,,lv,,7/22/22 08:40,"",https://www.washingtonexaminer.com/news/campaigns/democrat-controlled-ny-district-could-flip-first-time,"",true,REP,9256,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Devolder-Santos,29787,George A.D. Santos,44.0
79430,1497,co/efficient,"","",co/efficient,514,co/efficient,B/C,IVR/Text,New York,7/11/22,7/12/22,29787,George A.D. Santos,REP,158309,714,lv,,lv,,7/22/22 08:40,"",https://www.washingtonexaminer.com/news/campaigns/democrat-controlled-ny-district-could-flip-first-time,"",true,REP,9256,2022,U.S. House,3,District 3,11/8/22,general,false,false,OTH,D'Arrigo,30628,Melanie D'Arrigo,8.0
79423,324,Moore Information,452,NRCC,Moore Information,217,Moore Information,B/C,,Iowa,7/9/22,7/11/22,28651,Zach Nunn,REP,158239,400,lv,,lv,,7/21/22 11:38,"",https://www.washingtonexaminer.com/news/campaigns/biden-unpopularity-boosts-iowa-gop-challenger-nunn,"",true,REP,9152,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Axne,28652,Cindy Axne,43.0
79423,324,Moore Information,452,NRCC,Moore Information,217,Moore Information,B/C,,Iowa,7/9/22,7/11/22,28651,Zach Nunn,REP,158239,400,lv,,lv,,7/21/22 11:38,"",https://www.washingtonexaminer.com/news/campaigns/biden-unpopularity-boosts-iowa-gop-challenger-nunn,"",true,REP,9152,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Nunn,28651,Zach Nunn,43.0
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157982,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9233,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Titus,29158,Dina Titus,41.1
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157982,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9233,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Robertson,29739,Mark Robertson,36.7
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157983,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9234,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Krause,30401,Elizabeth Mercedes Krause,35.9
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157983,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9234,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Amodei,29159,Mark E. Amodei,46.4
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157984,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9235,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Lee,29160,Susie Lee,41.8
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157984,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9235,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Becker,30402,April Becker,39.7
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157985,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9236,2022,U.S. House,4,District 4,11/8/22,general,false,false,DEM,Horsford,29161,Steven A. Horsford,41.7
79362,1102,Emerson College Polling Society,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Nevada,7/7/22,7/10/22,,"",,157985,500,rv,,rv,,7/14/22 20:14,"",https://emersoncollegepolling.com/nevada-2022-senator-cortez-masto-and-governor-sisolak-lead-competitive-general-election-matchups-33-of-voters-approve-of-biden%EF%BF%BC/,"",false,,9236,2022,U.S. House,4,District 4,11/8/22,general,false,false,REP,Peters,29745,Sam Peters,38.7
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157750,1201,lv,,lv,,7/7/22 16:15,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,DEM,Peltola,30139,Mary S. Peltola,40.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157750,1201,lv,,lv,,7/7/22 16:15,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Begich,30145,Nick Begich,31.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157750,1201,lv,,lv,,7/7/22 16:15,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,false,REP,Palin,29782,Sarah Palin,29.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157751,1201,lv,,lv,,7/7/22 16:15,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,DEM,Peltola,30139,Mary S. Peltola,43.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157751,1201,lv,,lv,,7/7/22 16:15,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,9496,2022,U.S. House,1,District 1,8/16/22,general,false,true,REP,Begich,30145,Nick Begich,57.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157753,1201,lv,,lv,,7/7/22 16:16,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,true,DEM,Peltola,30406,Mary S. Peltola,40.6
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157753,1201,lv,,lv,,7/7/22 16:16,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,true,REP,Begich,29358,Nick Begich,30.6
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157753,1201,lv,,lv,,7/7/22 16:16,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,true,REP,Palin,30150,Sarah Palin,28.8
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157754,1201,lv,,lv,,7/7/22 16:16,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,true,DEM,Peltola,30406,Mary S. Peltola,44.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157754,1201,lv,,lv,,7/7/22 16:16,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,true,REP,Begich,29358,Nick Begich,56.0
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157755,1201,lv,,lv,,7/7/22 16:19,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Peltola,30406,Mary S. Peltola,37.5
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157755,1201,lv,,lv,,7/7/22 16:19,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Begich,29358,Nick Begich,27.2
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157755,1201,lv,,lv,,7/7/22 16:19,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Palin,30150,Sarah Palin,26.9
79328,1334,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,Online/Text,Alaska,7/2/22,7/5/22,,"",,157755,1201,lv,,lv,,7/7/22 16:19,"",https://projects.fivethirtyeight.com/polls/stw221frq.pdf,"",false,,8998,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Sweeney,30407,Tara M. Sweeney,8.4
79434,1365,Change Research,"","",Change Research,48,Change Research,B-,Online,Iowa,6/30/22,7/4/22,29620,Christina Bohannan,DEM,158314,375,lv,,lv,,7/22/22 10:31,same sample as poll 79324,https://www.thegazette.com/campaigns-elections/campaign-almanac-polls-say-3-iowa-congressional-races-are-close/,"",true,DEM,9150,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Bohannan,29620,Christina Bohannan,38.0
79434,1365,Change Research,"","",Change Research,48,Change Research,B-,Online,Iowa,6/30/22,7/4/22,29620,Christina Bohannan,DEM,158314,375,lv,,lv,,7/22/22 10:31,same sample as poll 79324,https://www.thegazette.com/campaigns-elections/campaign-almanac-polls-say-3-iowa-congressional-races-are-close/,"",true,DEM,9150,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Miller-Meeks,29030,Mariannette Miller-Meeks,39.0
79309,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,New York,6/29/22,6/30/22,30430,Pat Ryan,DEM,157713,581,lv,,lv,,7/6/22 11:32,"",https://drive.google.com/file/d/1SR1UC8O2khXmt2iFeEWNFpzeMWWeRxxj/view,"",true,DEM,9503,2022,U.S. House,19,District 19,8/23/22,general,false,false,DEM,Ryan,30430,Pat Ryan,40.0
79309,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,New York,6/29/22,6/30/22,30430,Pat Ryan,DEM,157713,581,lv,,lv,,7/6/22 11:32,"",https://drive.google.com/file/d/1SR1UC8O2khXmt2iFeEWNFpzeMWWeRxxj/view,"",true,DEM,9503,2022,U.S. House,19,District 19,8/23/22,general,false,false,REP,Molinaro,30429,Marcus Molinaro,43.0
79407,379,POS,452,NRCC,Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Connecticut,6/29/22,6/30/22,29478,George Logan,REP,158151,400,lv,,lv,,7/20/22 12:22,"",https://projects.fivethirtyeight.com/polls/20220720_CT05loganinternal.pdf,"",true,REP,9076,2022,U.S. House,5,District 5,11/8/22,general,false,false,DEM,Hayes,28991,Jahana Hayes,46.0
79407,379,POS,452,NRCC,Public Opinion Strategies,260,Public Opinion Strategies,A-,Live Phone,Connecticut,6/29/22,6/30/22,29478,George Logan,REP,158151,400,lv,,lv,,7/20/22 12:22,"",https://projects.fivethirtyeight.com/polls/20220720_CT05loganinternal.pdf,"",true,REP,9076,2022,U.S. House,5,District 5,11/8/22,general,false,false,REP,Logan,29478,George Logan,41.0
79308,1723,ISNE,1810,Knight Takes Rook,Info Strategy Northeast,707,ISNE,,IVR/Text,Ohio,6/28/22,6/30/22,,"",,157712,1254,lv,,lv,,7/6/22 11:31,"",https://ktr.agency/news-blog/close-race-oh-9,"",false,REP,9303,2022,U.S. House,9,District 9,11/8/22,general,false,false,DEM,Kaptur,29191,Marcy Kaptur,47.0
79308,1723,ISNE,1810,Knight Takes Rook,Info Strategy Northeast,707,ISNE,,IVR/Text,Ohio,6/28/22,6/30/22,,"",,157712,1254,lv,,lv,,7/6/22 11:31,"",https://ktr.agency/news-blog/close-race-oh-9,"",false,REP,9303,2022,U.S. House,9,District 9,11/8/22,general,false,false,REP,Majewski,30121,J.R. Majewski,41.8
79343,907,GBAO,"","",GBAO,109,GBAO,B/C,,Nebraska,6/27/22,6/30/22,29588,Tony Vargas,DEM,157804,500,lv,,lv,,7/11/22 12:15,"",https://twitter.com/ercovey/status/1546481932590108672,"",true,DEM,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Vargas,29588,Tony Vargas,48.0
79343,907,GBAO,"","",GBAO,109,GBAO,B/C,,Nebraska,6/27/22,6/30/22,29588,Tony Vargas,DEM,157804,500,lv,,lv,,7/11/22 12:15,"",https://twitter.com/ercovey/status/1546481932590108672,"",true,DEM,9231,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Bacon,29141,Don Bacon,47.0
79871,1237,David Binder Research,1858,Progress Pinellas,David Binder Research,578,David Binder Research,B/C,Live Phone/Online,Florida,6/25/22,6/28/22,,"",,160057,600,lv,,lv,,8/29/22 09:53,"",https://floridapolitics.com/archives/539498-poll-finds-eric-lynn-narrowly-edging-out-anna-paulina-luna-voters-cite-abortion-lgbtq-rights/,"",false,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,DEM,Lynn,30414,Eric Lynn,45.0
79871,1237,David Binder Research,1858,Progress Pinellas,David Binder Research,578,David Binder Research,B/C,Live Phone/Online,Florida,6/25/22,6/28/22,,"",,160057,600,lv,,lv,,8/29/22 09:53,"",https://floridapolitics.com/archives/539498-poll-finds-eric-lynn-narrowly-edging-out-anna-paulina-luna-voters-cite-abortion-lgbtq-rights/,"",false,DEM,9090,2022,U.S. House,13,District 13,11/8/22,general,false,false,REP,Paulina Luna,29510,Anna Paulina Luna,43.0
79341,1450,1892 Polling,452,NRCC,1892 Polling,461,1892 Polling,B/C,Live Phone,New York,6/23/22,6/26/22,29169,Nicole Malliotakis,REP,157790,400,lv,,lv,,7/11/22 10:40,"",https://nypost.com/2022/07/07/nicole-malliotakis-leads-max-rose-by-15-points-in-ny-congress-race/,"",true,REP,9264,2022,U.S. House,11,District 11,11/8/22,general,false,false,DEM,Rose,29797,Max N. Rose,36.0
79341,1450,1892 Polling,452,NRCC,1892 Polling,461,1892 Polling,B/C,Live Phone,New York,6/23/22,6/26/22,29169,Nicole Malliotakis,REP,157790,400,lv,,lv,,7/11/22 10:40,"",https://nypost.com/2022/07/07/nicole-malliotakis-leads-max-rose-by-15-points-in-ny-congress-race/,"",true,REP,9264,2022,U.S. House,11,District 11,11/8/22,general,false,false,REP,Malliotakis,29169,Nicole Malliotakis,51.0
79244,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Pennsylvania,6/24/22,6/25/22,29895,Ashley Ehasz,DEM,157164,626,lv,,lv,,6/27/22 09:35,"",https://globalstrategygroup.app.box.com/s/c09el5xd7keg1o16igpeaxlrfw5xagxa,"",true,DEM,9321,2022,U.S. House,1,District 1,11/8/22,general,false,false,DEM,Ehasz,29895,Ashley Ehasz,38.0
79244,383,PPP,"","",Public Policy Polling,263,Public Policy Polling,A-,,Pennsylvania,6/24/22,6/25/22,29895,Ashley Ehasz,DEM,157164,626,lv,,lv,,6/27/22 09:35,"",https://globalstrategygroup.app.box.com/s/c09el5xd7keg1o16igpeaxlrfw5xagxa,"",true,DEM,9321,2022,U.S. House,1,District 1,11/8/22,general,false,false,REP,Fitzpatrick,29205,Brian Fitzpatrick,45.0
79672,1347,Cygnal Political,452,NRCC,Cygnal,67,Cygnal,B+,,Pennsylvania,6/23/22,6/25/22,30155,Jim Bognet,REP,159417,400,lv,,lv,,8/10/22 20:15,"",https://nypost.com/2022/07/26/joe-bidens-popularity-takes-a-hit-in-his-hometown-scranton/,"",true,REP,9328,2022,U.S. House,8,District 8,11/8/22,general,false,false,DEM,Cartwright,29213,Matt Cartwright,45.0
79672,1347,Cygnal Political,452,NRCC,Cygnal,67,Cygnal,B+,,Pennsylvania,6/23/22,6/25/22,30155,Jim Bognet,REP,159417,400,lv,,lv,,8/10/22 20:15,"",https://nypost.com/2022/07/26/joe-bidens-popularity-takes-a-hit-in-his-hometown-scranton/,"",true,REP,9328,2022,U.S. House,8,District 8,11/8/22,general,false,false,REP,Bognet,30155,Jim Bognet,46.0
79251,1722,Sachs Media,"","",Sachs Media,706,Sachs Media,,Online,Florida,6/20/22,6/23/22,,"",,157272,400,lv,,lv,,6/28/22 09:45,"",https://sachsmedia.com/cd2-poll-previews-competitive-showdown-between-incumbent-congressmen/,"",false,,9079,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Lawson,28996,Al Lawson,40.0
79251,1722,Sachs Media,"","",Sachs Media,706,Sachs Media,,Online,Florida,6/20/22,6/23/22,,"",,157272,400,lv,,lv,,6/28/22 09:45,"",https://sachsmedia.com/cd2-poll-previews-competitive-showdown-between-incumbent-congressmen/,"",false,,9079,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Dunn,28993,Neal Dunn,43.0
79258,468,Tarrance,452,NRCC,Tarrance Group,333,Tarrance Group,B+,,Nevada,6/20/22,6/23/22,30402,April Becker,REP,157449,400,lv,,lv,,6/28/22 21:22,"",https://www.washingtonexaminer.com/news/campaigns/nevada-house-race-poll-reveals-campaign-challenges-for-democrats-in-november,"",true,REP,9235,2022,U.S. House,3,District 3,11/8/22,general,false,false,DEM,Lee,29160,Susie Lee,44.0
79258,468,Tarrance,452,NRCC,Tarrance Group,333,Tarrance Group,B+,,Nevada,6/20/22,6/23/22,30402,April Becker,REP,157449,400,lv,,lv,,6/28/22 21:22,"",https://www.washingtonexaminer.com/news/campaigns/nevada-house-race-poll-reveals-campaign-challenges-for-democrats-in-november,"",true,REP,9235,2022,U.S. House,3,District 3,11/8/22,general,false,false,REP,Becker,30402,April Becker,46.0
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157166,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Bah,30471,Omar Bah,33.81
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157166,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,44.21
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157167,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Fox,30473,Joy Fox,34.04
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157167,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,44.68
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157168,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Magaziner,29915,Seth M. Magaziner,38.53
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157168,423,lv,,lv,,6/27/22 10:37,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,44.92
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157169,423,lv,,lv,,6/27/22 10:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Moquin,30474,Cameron Moquin,32.15
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157169,423,lv,,lv,,6/27/22 10:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,45.86
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157170,423,lv,,lv,,6/27/22 10:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Morgenthau,30475,Sarah Morgenthau,34.52
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157170,423,lv,,lv,,6/27/22 10:38,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,REP,Fung,30472,Allan W. Fung,43.26
79246,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Rhode Island,6/19/22,6/22/22,,"",,157171,423,lv,,lv,,6/27/22 10:39,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/6_27_2022_marginals.pdf?la=en&hash=C497BD430D94592B19F97ABDE40692E9952C05ED,"",false,,9340,2022,U.S. House,2,District 2,11/8/22,general,false,false,DEM,Segal,30476,David Segal,34.52
